Ticket ID,Date Created,Issue,State,Zip
5203274,2021-12-21,Unwanted Calls,SC,29588.0
5396633,2022-04-02,Interference,CO,81001.0
5203891,2021-12-21,Unwanted Calls,TX,77094.0
5208675,2021-12-25,Unwanted Calls,PA,18960.0
4781008,2021-05-16,Availability,NY,10026.0
5208433,2021-12-25,Number Portability (keeping your number if you change providers),VA,24578.0
5381365,2022-03-29,Unwanted Calls,AL,35205.0
4956326,2021-08-12,Interference,MO,64048.0
4945871,2021-08-06,Availability (including rural call completion),CT,6105.0
5383513,2022-03-29,Unwanted Calls,NC,28078.0
5208526,2021-12-25,Availability (including rural call completion),KY,40031.0
5395889,2022-04-02,Unwanted Calls,CO,81507.0
5208692,2021-12-25,Billing,TX,78653.0
5396815,2022-04-03,Equipment,KY,42240.0
5396787,2022-04-03,Unwanted Calls,OR,97392.0
5584585,2022-07-05,Unwanted Calls,NC,28716.0
4943207,2021-08-05,Number Portability (keeping your number if you change providers),MN,55311.0
4954372,2021-08-11,Availability (including rural call completion),IN,47170.0
5202551,2021-12-21,Unwanted Calls,PA,18103.0
5202807,2021-12-21,Unwanted Calls,CA,92037.0
4957661,2021-08-12,Unwanted Calls,CT,6078.0
5203677,2021-12-21,Unwanted Calls,OR,97201.0
5208554,2021-12-25,Unwanted Calls,TX,77051.0
4958501,2021-08-12,Unwanted Calls,CA,95678.0
5203782,2021-12-21,Unwanted Calls,MA,1720.0
5203887,2021-12-21,Unwanted Calls,CO,80936.0
5202502,2021-12-21,Unwanted Calls,FL,33714.0
5384132,2022-03-29,Unwanted Calls,CA,95404.0
5208495,2021-12-25,Unwanted Calls,MD,21163.0
5203360,2021-12-21,Unwanted Calls,CA,92869.0
5381115,2022-03-29,Unwanted Calls,CA,90035.0
5208721,2021-12-26,Billing,NY,10469.0
4909399,2021-07-19,Equipment,OH,44149.0
5208563,2021-12-25,Billing,FL,34668.0
4956650,2021-08-12,Interference,GA,30268.0
5208624,2021-12-25,Availability,IN,46012.0
4901569,2021-07-14,Availability (including rural call completion),ID,83864.0
5208410,2021-12-25,Equipment,CA,94124.0
4953766,2021-08-10,Availability (including rural call completion),KY,42303.0
5381738,2022-03-29,Unwanted Calls,GA,30605.0
6929124,2024-03-30,Unwanted Calls,MN,55811.0
5280465,2022-02-03,Unwanted Calls,TX,78015.0
5208716,2021-12-26,Billing,FL,33604.0
5280516,2022-02-03,Unwanted Calls,CA,95129.0
5396349,2022-04-02,Availability,FL,32309.0
5578860,2022-07-01,Availability,AZ,85617.0
4947153,2021-08-06,Billing,CO,80233.0
5383056,2022-03-29,Unwanted Calls,CA,90802.0
5202980,2021-12-21,Unwanted Calls,CT,6712.0
4956045,2021-08-11,Billing,NY,12771.0
5208387,2021-12-25,Privacy,MN,55337.0
4874747,2021-06-30,Billing,TN,37064.0
4958259,2021-08-12,Unwanted Calls,NJ,8015.0
5208753,2021-12-26,Privacy,NV,89130.0
4958485,2021-08-12,Unwanted Calls,MA,1720.0
5208717,2021-12-26,Loud Commercials,FL,32789.0
5203390,2021-12-21,Unwanted Calls,WA,98270.0
5202721,2021-12-21,Unwanted Calls,FL,33702.0
5208726,2021-12-26,Billing,TX,75147.0
5396925,2022-04-03,Availability,TX,77873.0
4956545,2021-08-12,Privacy,FL,32583.0
4958018,2021-08-12,Billing,SC,29056.0
5208523,2021-12-25,Availability (including rural call completion),CA,95938.0
4958675,2021-08-12,Availability (including rural call completion),VA,22960.0
5202770,2021-12-21,Unwanted Calls,AZ,85248.0
5382084,2022-03-29,Unwanted Calls,MI,49428.0
5396469,2022-04-02,Equipment,MI,48030.0
5208710,2021-12-26,Availability (including rural call completion),FL,33604.0
5583494,2022-07-05,Interference (including signal jammers),MI,49853.0
5208578,2021-12-25,Number Portability (keeping your number if you change providers),NC,27603.0
5208698,2021-12-26,Billing,SC,29369.0
5396488,2022-04-02,Unwanted Calls,MN,55417.0
5584920,2022-07-05,Availability (including rural call completion),AZ,85087.0
5396708,2022-04-02,Unwanted Calls,GA,30062.0
5583709,2022-07-05,Unwanted Calls,OH,43611.0
5203161,2021-12-21,Unwanted Calls,OR,97007.0
5203237,2021-12-21,Unwanted Calls,UT,84096.0
5203846,2021-12-21,Unwanted Calls,WA,98258.0
5208749,2021-12-26,Privacy,FL,34135.0
4953896,2021-08-10,Unwanted Calls,CA,90045.0
5202522,2021-12-21,Unwanted Calls,FL,34431.0
4957240,2021-08-12,Unwanted Calls,NY,12534.0
5202917,2021-12-21,Unwanted Calls,TX,77498.0
5202624,2021-12-21,Unwanted Calls,MD,21030.0
5202407,2021-12-21,Unwanted Calls,WI,53012.0
5203326,2021-12-21,Equipment,CA,93313.0
4904962,2021-07-16,Billing,MT,59840.0
5208547,2021-12-25,Number Portability (keeping your number if you change providers),TX,78552.0
5202656,2021-12-21,Unwanted Calls,GA,30117.0
4945159,2021-08-05,Number Portability (keeping your number if you change providers),PA,15235.0
5395858,2022-04-02,Interference,TX,75070.0
4948683,2021-08-08,Billing,PA,18507.0
4732118,2021-04-22,Availability (including rural call completion),FL,33647.0
5202449,2021-12-21,Unwanted Calls,VA,23834.0
4955032,2021-08-11,Equipment,TX,75243.0
5208599,2021-12-25,Indecency,HI,96732.0
5208700,2021-12-26,Indecency,MD,20772.0
4949055,2021-08-08,Unwanted Calls,OH,44094.0
5208680,2021-12-25,Privacy,MO,65806.0
5382902,2022-03-29,Unwanted Calls,CA,94590.0
5396635,2022-04-02,Unwanted Calls,TX,75835.0
5583522,2022-07-05,Availability,TX,75007.0
5395800,2022-04-02,Unwanted Calls,OH,44141.0
4949958,2021-08-09,Billing,PA,18020.0
4955959,2021-08-11,Speed,OK,73703.0
4957451,2021-08-12,Billing,TN,37167.0
5202646,2021-12-21,Unwanted Calls,NV,89015.0
4957460,2021-08-12,Unwanted Calls,IL,60155.0
4954545,2021-08-11,Number Portability (keeping your number if you change providers),AL,35802.0
5386393,2022-03-30,Availability (including rural call completion),PR,966.0
5208584,2021-12-25,Indecency,NM,959.0
5381203,2022-03-29,Unwanted Calls,CA,92646.0
5208577,2021-12-25,Speed,KY,40370.0
5208604,2021-12-25,Privacy,IL,60546.0
5208629,2021-12-25,Unwanted Calls,MI,48917.0
5208625,2021-12-25,Equipment,CA,93551.0
5208730,2021-12-26,Speed,TX,79707.0
5203103,2021-12-21,Unwanted Calls,PA,15120.0
5208743,2021-12-26,Billing,NY,11229.0
4894388,2021-07-11,Loud Commercials,CA,94117.0
5382449,2022-03-29,Unwanted Calls,IA,52001.0
5208510,2021-12-25,Cramming (unauthorized charges on your phone bill),KS,66502.0
4949917,2021-08-09,Billing,MI,48070.0
5208418,2021-12-25,Pirate Radio,AL,35805.0
5208638,2021-12-25,Privacy,OH,43204.0
4936042,2021-08-02,Availability (including rural call completion),TX,78427.0
5383697,2022-03-29,Unwanted Calls,OR,97502.0
5208394,2021-12-25,Interference (including signal jammers),MI,48066.0
4939055,2021-08-03,Billing,MD,21702.0
5383608,2022-03-29,Unwanted Calls,OR,97222.0
5396715,2022-04-02,Availability,TX,77861.0
5585625,2022-07-06,Unwanted Calls,AZ,86322.0
5396690,2022-04-02,Unwanted Calls,MI,48072.0
5584737,2022-07-05,Equipment,KY,41101.0
4880223,2021-07-02,Billing,FL,34759.0
5202456,2021-12-21,Unwanted Calls,LA,71457.0
4958781,2021-08-13,Unwanted Calls,TX,78231.0
5206320,2021-12-23,Billing,WA,98648.0
5208385,2021-12-25,Loud Commercials,SC,29745.0
4957285,2021-08-12,Unwanted Calls,CA,94506.0
5383111,2022-03-29,Unwanted Calls,CA,93101.0
4958146,2021-08-12,Unwanted Calls,NY,10036.0
5208513,2021-12-25,Availability,AZ,85308.0
4957744,2021-08-12,Unwanted Calls,WA,98072.0
5208490,2021-12-25,Availability (including rural call completion),CA,95037.0
5280342,2022-02-03,Unwanted Calls,WA,98840.0
4875054,2021-06-30,Speed,TX,78660.0
5203696,2021-12-21,Unwanted Calls,CA,94702.0
5208668,2021-12-25,Indecency,TX,75167.0
4941833,2021-08-04,Speed,NM,87740.0
5202802,2021-12-21,Unwanted Calls,IL,61821.0
4883094,2021-07-05,Billing,NY,12817.0
5208412,2021-12-25,Unwanted Calls,CA,95129.0
5281036,2022-02-03,Unwanted Calls,OR,97464.0
5208617,2021-12-25,Loud Commercials,GA,30606.0
5291812,2022-02-09,Unwanted Calls,NJ,7821.0
5208524,2021-12-25,Billing,NY,12302.0
5208411,2021-12-25,Unwanted Calls,CA,95129.0
5292640,2022-02-10,Unwanted Calls,OR,97233.0
5382120,2022-03-29,Unwanted Calls,TX,78230.0
5384375,2022-03-29,Unwanted Calls,NY,13090.0
5208756,2021-12-26,Availability,OK,73552.0
5384461,2022-03-29,Unwanted Calls,MN,56649.0
5208602,2021-12-25,Billing,MD,20782.0
5291675,2022-02-09,Equipment,NV,89147.0
5583422,2022-07-05,Billing,CA,91316.0
5279837,2022-02-03,Billing,IL,62208.0
5203000,2021-12-21,Unwanted Calls,ME,4046.0
4957926,2021-08-12,Unwanted Calls,NC,28681.0
5383170,2022-03-29,Unwanted Calls,NY,14226.0
5203600,2021-12-21,Unwanted Calls,TX,78745.0
5208655,2021-12-25,Availability,NH,3452.0
4934821,2021-07-31,Equipment,MD,20886.0
5208682,2021-12-25,Billing,FL,33314.0
5208601,2021-12-25,Billing,TX,76131.0
5396611,2022-04-02,Availability,TX,77868.0
5381533,2022-03-29,Unwanted Calls,FL,32701.0
5208615,2021-12-25,Unwanted Calls,UT,84092.0
5281456,2022-02-03,Billing,CA,91730.0
5281320,2022-02-03,Unwanted Calls,PA,16233.0
4934817,2021-07-31,Billing,GA,30096.0
5280394,2022-02-03,Equipment,FL,32117.0
4958573,2021-08-12,Billing,MD,21231.0
4876344,2021-07-01,Billing,CO,80807.0
4854400,2021-06-21,Availability (including rural call completion),TX,76801.0
5280407,2022-02-03,Unwanted Calls,TX,77498.0
5396790,2022-04-03,Unwanted Calls,TX,77006.0
5291083,2022-02-09,Unwanted Calls,LA,70122.0
4894475,2021-07-11,Interference,WA,98274.0
4955499,2021-08-11,Availability,FL,34476.0
5208519,2021-12-25,Billing,FL,32821.0
4888657,2021-07-08,Loud Commercials,FL,32773.0
5281665,2022-02-04,Unwanted Calls,WA,99207.0
5290594,2022-02-09,Junk Faxes,PA,19082.0
5290685,2022-02-09,Availability (including rural call completion),NJ,8098.0
5290558,2022-02-09,Unwanted Calls,CA,94015.0
5583525,2022-07-05,Availability,NC,28771.0
4938648,2021-08-03,Availability (including rural call completion),KY,42304.0
5272153,2022-01-30,Unwanted Calls,OK,73071.0
4958006,2021-08-12,Unwanted Calls,KS,66062.0
4954912,2021-08-11,Equipment,VA,24053.0
4958123,2021-08-12,Unwanted Calls,CT,6340.0
5208501,2021-12-25,Unwanted Calls,PA,19103.0
5208752,2021-12-26,Equipment,LA,70591.0
5203148,2021-12-21,Unwanted Calls,HI,96822.0
5202904,2021-12-21,Unwanted Calls,TX,77498.0
5208536,2021-12-25,Unwanted Calls,CA,95482.0
5278662,2022-02-02,Availability,GA,31501.0
5208402,2021-12-25,Unwanted Calls,CA,90638.0
5280064,2022-02-03,Unwanted Calls,IA,51401.0
4870015,2021-06-28,Availability (including rural call completion),CO,80528.0
5208485,2021-12-25,Availability (including rural call completion),MN,55066.0
4937330,2021-08-02,Billing,OH,44313.0
5208607,2021-12-25,Availability,IN,46012.0
5280948,2022-02-03,Interference,FL,34773.0
5208381,2021-12-25,Availability (including rural call completion),IL,60463.0
5208666,2021-12-25,Billing,NC,28173.0
4830905,2021-06-09,Speed,IN,46996.0
4955200,2021-08-11,Availability,NY,11772.0
5383755,2022-03-29,Unwanted Calls,TX,76543.0
5208681,2021-12-25,Equipment,MD,20705.0
5280558,2022-02-03,Unwanted Calls,CA,95661.0
5281094,2022-02-03,Equipment,FL,34778.0
5396182,2022-04-02,Availability,TX,77868.0
5384103,2022-03-29,Unwanted Calls,CA,95404.0
5382459,2022-03-29,Unwanted Calls,GA,30175.0
5279804,2022-02-03,Billing,NY,10472.0
5278028,2022-02-02,Billing,MI,48135.0
5236188,2022-01-12,Equipment,TX,75007.0
4907410,2021-07-17,Equipment,MA,1029.0
4955847,2021-08-11,Billing,TX,79424.0
5208595,2021-12-25,Billing,NJ,8081.0
4957776,2021-08-12,Unwanted Calls,NH,3825.0
4958603,2021-08-12,Unwanted Calls,UT,84690.0
5208627,2021-12-25,Unwanted Calls,OR,97055.0
4956872,2021-08-12,Number Portability (keeping your number if you change providers),CA,95376.0
4956764,2021-08-12,Unwanted Calls,NH,3103.0
5383254,2022-03-29,Unwanted Calls,NC,27526.0
4958161,2021-08-12,Billing,OH,45245.0
5281897,2022-02-04,Loud Commercials,PA,15701.0
4954999,2021-08-11,Billing,LA,71055.0
5280426,2022-02-03,Unwanted Calls,TX,77498.0
5384193,2022-03-29,Unwanted Calls,CA,95404.0
5202845,2021-12-21,Unwanted Calls,NV,89012.0
5202574,2021-12-21,Unwanted Calls,CA,93610.0
5203718,2021-12-21,Unwanted Calls,WI,53092.0
5382108,2022-03-29,Unwanted Calls,TX,77515.0
5280510,2022-02-03,Availability (including rural call completion),KS,66062.0
5208579,2021-12-25,Billing,MO,63111.0
5208400,2021-12-25,Loud Commercials,NJ,7728.0
5389487,2022-03-31,Availability (including rural call completion),GA,30305.0
5208656,2021-12-25,Privacy,TX,77387.0
5208715,2021-12-26,Privacy,AZ,85326.0
5208581,2021-12-25,Availability,CO,80204.0
5280721,2022-02-03,Unwanted Calls,MA,1801.0
5208546,2021-12-25,Availability,NC,27858.0
5281549,2022-02-03,Unwanted Calls,TX,76092.0
4909401,2021-07-19,Availability,TX,75763.0
4958825,2021-08-13,Interference,LA,70726.0
4898013,2021-07-13,Availability (including rural call completion),OH,45344.0
5208426,2021-12-25,Unwanted Calls,FL,32818.0
5202651,2021-12-21,Unwanted Calls,CA,92116.0
5203421,2021-12-21,Unwanted Calls,GA,30519.0
5203049,2021-12-21,Unwanted Calls,CA,90026.0
4957736,2021-08-12,Unwanted Calls,SC,29642.0
5208415,2021-12-25,Billing,CA,94533.0
4956665,2021-08-12,Unwanted Calls,CA,91405.0
5202906,2021-12-21,Unwanted Calls,MD,21701.0
5208516,2021-12-25,Speed,PA,16611.0
4957541,2021-08-12,Unwanted Calls,CA,90020.0
5279347,2022-02-02,Equipment,NY,10021.0
5397008,2022-04-03,Number Portability (keeping your number if you change providers),CA,92860.0
5281590,2022-02-03,Unwanted Calls,CO,80124.0
5208460,2021-12-25,Unwanted Calls,TN,37043.0
5382022,2022-03-29,Unwanted Calls,FL,33309.0
5097805,2021-10-22,Equipment,GA,30216.0
5208488,2021-12-25,Speed,NC,28590.0
4947894,2021-08-07,Billing,DC,20016.0
5281370,2022-02-03,Billing,WA,98684.0
5280840,2022-02-03,Unwanted Calls,CA,95762.0
5396347,2022-04-02,Availability,AZ,85202.0
5382467,2022-03-29,Unwanted Calls,CA,92618.0
5281869,2022-02-04,Interference (including signal jammers),PA,19522.0
5384958,2022-03-30,Unwanted Calls,PA,18426.0
5281325,2022-02-03,Billing,WI,54911.0
5578478,2022-07-01,Loud Commercials,MA,2129.0
5601464,2022-07-13,Equipment,GA,30734.0
5600616,2022-07-13,Billing,FL,33145.0
5201272,2021-12-20,Unwanted Calls,DE,19943.0
4956875,2021-08-12,Unwanted Calls,NC,28403.0
5208684,2021-12-25,Unwanted Calls,LA,70116.0
5382906,2022-03-29,Unwanted Calls,TX,75409.0
4958356,2021-08-12,Unwanted Calls,ID,83686.0
5383892,2022-03-29,Unwanted Calls,CT,6512.0
5203179,2021-12-21,Unwanted Calls,UT,84043.0
5208561,2021-12-25,Junk Faxes,CA,92675.0
5381150,2022-03-29,Unwanted Calls,TX,78229.0
4892802,2021-07-09,Billing,ME,4072.0
5203704,2021-12-21,Unwanted Calls,WI,53092.0
5202938,2021-12-21,Unwanted Calls,CA,92130.0
4943406,2021-08-05,Billing,FL,34639.0
4948799,2021-08-08,Unwanted Calls,NY,10952.0
5203567,2021-12-21,Unwanted Calls,IN,47630.0
4957675,2021-08-12,Availability,KY,41653.0
4880496,2021-07-02,Equipment,AZ,86334.0
5389486,2022-03-31,Billing,MT,63116.0
4956882,2021-08-12,Number Portability (keeping your number if you change providers),VT,5602.0
5208697,2021-12-26,Billing,RI,2915.0
5382692,2022-03-29,Unwanted Calls,CA,91107.0
5208529,2021-12-25,Loud Commercials,NY,14228.0
5208427,2021-12-25,Billing,TX,77095.0
5381296,2022-03-29,Unwanted Calls,PA,18013.0
5208465,2021-12-25,Interference (including signal jammers),CA,95350.0
5208713,2021-12-26,Speed,IL,62025.0
5201269,2021-12-20,Junk Faxes,OR,97470.0
5208678,2021-12-25,Unwanted Calls,WI,54901.0
5395978,2022-04-02,Unwanted Calls,AZ,85340.0
5584500,2022-07-05,Equipment,NY,11413.0
5585408,2022-07-05,Unwanted Calls,WI,53118.0
5203801,2021-12-21,Unwanted Calls,MD,21797.0
5279737,2022-02-03,Availability (including rural call completion),CO,80210.0
5382518,2022-03-29,Unwanted Calls,NY,14607.0
5208592,2021-12-25,Indecency,PR,959.0
5281523,2022-02-03,Unwanted Calls,NM,87015.0
5208619,2021-12-25,Equipment,AR,72076.0
5208379,2021-12-25,Unwanted Calls,OH,43566.0
4947316,2021-08-06,Availability,MD,20878.0
5281492,2022-02-03,Unwanted Calls,CA,92127.0
5208643,2021-12-25,Billing,IN,46106.0
5281441,2022-02-03,Availability (including rural call completion),MS,39476.0
5381790,2022-03-29,Unwanted Calls,CA,94103.0
5381370,2022-03-29,Unwanted Calls,MA,2467.0
4843171,2021-06-15,Availability (including rural call completion),FL,32327.0
4825232,2021-06-07,Availability,NJ,7728.0
5280431,2022-02-03,Unwanted Calls,CA,94116.0
5280323,2022-02-03,Billing,GA,30336.0
4953205,2021-08-10,Billing,TX,75701.0
4895195,2021-07-12,Unwanted Calls,DE,19943.0
5280866,2022-02-03,Unwanted Calls,MA,1720.0
5383025,2022-03-29,Unwanted Calls,CA,95033.0
4883303,2021-07-05,Billing,TX,76012.0
4897920,2021-07-13,Availability,MD,20746.0
4954971,2021-08-11,Interference,CA,91792.0
5280002,2022-02-03,Number Portability (keeping your number if you change providers),AL,36081.0
6169841,2023-04-19,Unwanted Calls,NC,28255.0
5281619,2022-02-03,Number Portability (keeping your number if you change providers),CA,95382.0
5396538,2022-04-02,Unwanted Calls,NY,13850.0
5584810,2022-07-05,Unwanted Calls,VT,5478.0
5395810,2022-04-02,Availability,TX,75939.0
5208621,2021-12-25,Availability (including rural call completion),IN,46012.0
5208504,2021-12-25,Unwanted Calls,ND,58078.0
5208505,2021-12-25,Speed,WV,25304.0
5204034,2021-12-22,Unwanted Calls,OR,97124.0
5208689,2021-12-25,Availability,CA,90046.0
5208408,2021-12-25,Unwanted Calls,CA,95129.0
5208537,2021-12-25,Number Portability (keeping your number if you change providers),CA,94122.0
4951017,2021-08-09,Billing,CO,80602.0
5208522,2021-12-25,Unwanted Calls,OH,44060.0
4936721,2021-08-02,Billing,WA,98305.0
5208695,2021-12-25,Availability,WA,98012.0
5208613,2021-12-25,Indecency,OH,44865.0
5208420,2021-12-25,Availability (including rural call completion),CA,92614.0
5208514,2021-12-25,Unwanted Calls,NV,89509.0
5383130,2022-03-29,Unwanted Calls,OK,74354.0
4897900,2021-07-13,Interference,OH,45238.0
4944291,2021-08-05,Billing,DE,19804.0
4878985,2021-07-02,Availability,IL,60544.0
5385088,2022-03-30,Unwanted Calls,CA,95821.0
4897993,2021-07-13,Privacy,GA,30034.0
4842626,2021-06-15,Availability,OH,45761.0
5280230,2022-02-03,Availability (including rural call completion),IL,60646.0
4958281,2021-08-12,Billing,WI,53719.0
5281528,2022-02-03,Unwanted Calls,FL,32505.0
5578184,2022-06-30,Slamming (change of your carrier without permission),NY,11368.0
5280396,2022-02-03,Unwanted Calls,IN,46544.0
5396580,2022-04-02,Unwanted Calls,CA,90803.0
5583892,2022-07-05,Unwanted Calls,WI,53051.0
4957277,2021-08-12,Unwanted Calls,NY,14772.0
5281034,2022-02-03,Billing,NJ,8816.0
5208562,2021-12-25,Unwanted Calls,VA,22601.0
4919885,2021-07-24,Billing,TX,77048.0
5239186,2022-01-13,Availability,NY,10031.0
4919928,2021-07-24,Billing,CA,95670.0
4956401,2021-08-12,Billing,MO,64836.0
5280857,2022-02-03,Unwanted Calls,ID,83686.0
5208644,2021-12-25,Billing,FL,33160.0
5208397,2021-12-25,Equipment,AL,36453.0
5260962,2022-01-25,Availability,CA,94043.0
5281713,2022-02-04,Billing,NY,11214.0
5208596,2021-12-25,Indecency,PR,959.0
5381214,2022-03-29,Unwanted Calls,MD,21742.0
4948858,2021-08-08,Unwanted Calls,SD,57103.0
5272203,2022-01-30,Unwanted Calls,FL,32303.0
4863376,2021-06-24,Equipment,GA,30252.0
5279751,2022-02-03,Availability,GA,30582.0
4954420,2021-08-11,Interference,CO,80645.0
5208417,2021-12-25,Unwanted Calls,CA,95129.0
4948867,2021-08-08,Unwanted Calls,AL,36089.0
5281796,2022-02-04,Unwanted Calls,GA,30060.0
5281864,2022-02-04,Billing,VT,5301.0
4948783,2021-08-08,Unwanted Calls,TN,38343.0
5208741,2021-12-26,Availability,NY,14145.0
5280236,2022-02-03,Unwanted Calls,IL,60005.0
5383342,2022-03-29,Unwanted Calls,TX,76051.0
5208396,2021-12-25,Closed Captioning over the Internet,AL,20850.0
5208404,2021-12-25,Speed,NC,27104.0
5430511,2022-04-19,Unwanted Calls,VA,20171.0
5583984,2022-07-05,Billing,AZ,85248.0
5074411,2021-10-10,Billing,UT,84107.0
5203076,2021-12-21,Unwanted Calls,NC,28070.0
4955740,2021-08-11,Availability (including rural call completion),AZ,85713.0
5068752,2021-10-06,Unwanted Calls,CA,92116.0
5074371,2021-10-10,Unwanted Calls,GA,30606.0
5074557,2021-10-10,Unwanted Calls,OK,74112.0
4881353,2021-07-03,Billing,MO,63303.0
4897651,2021-07-13,Availability,CA,92373.0
5203778,2021-12-21,Unwanted Calls,KS,66048.0
4958792,2021-08-13,Number Portability (keeping your number if you change providers),MA,2421.0
5074528,2021-10-10,Unwanted Calls,TX,75056.0
5203751,2021-12-21,Unwanted Calls,MA,1720.0
5074776,2021-10-10,Availability,CA,94574.0
5074389,2021-10-10,Privacy,VA,23503.0
5384285,2022-03-29,Unwanted Calls,CA,92128.0
5074931,2021-10-10,Number Portability (keeping your number if you change providers),NH,3063.0
5208632,2021-12-25,Speed,ME,4438.0
5074910,2021-10-10,Loud Commercials,CA,95758.0
5074977,2021-10-11,Availability,IN,47387.0
4859901,2021-06-23,Availability (including rural call completion),NY,11205.0
5280491,2022-02-03,Availability,AZ,86341.0
5279770,2022-02-03,Availability,VA,23517.0
5074990,2021-10-11,Speed,CT,6460.0
4891553,2021-07-09,Billing,NY,11434.0
5074763,2021-10-10,Billing,AZ,85259.0
5074711,2021-10-10,Unwanted Calls,NY,12010.0
5281391,2022-02-03,Unwanted Calls,FL,34655.0
